uf;cod_ibge;numero_candidato;votos_validos;bolsonaro18;haddad18;eleitores
MA;2107100;15;0,0143;0,1564676385922555;0,7594019871854397;16649
MA;2107100;44;0,0011;0,1564676385922555;0,7594019871854397;16649
MA;2107100;14;0,0006;0,1564676385922555;0,7594019871854397;16649
MA;2107100;30;0,0006;0,1564676385922555;0,7594019871854397;16649
MA;2107100;27;0,0002;0,1564676385922555;0,7594019871854397;16649
MA;2107100;16;0,0001;0,1564676385922555;0,7594019871854397;16649
MA;2107100;80;0,0000;0,1564676385922555;0,7594019871854397;16649
MA;2107100;21;0,0000;0,1564676385922555;0,7594019871854397;16649
MA;2111508;13;0,7494;0,1789016689219666;0,7129566982408660;27687
MA;2111508;22;0,2161;0,1789016689219666;0,7129566982408660;27687
MA;2111508;12;0,0217;0,1789016689219666;0,7129566982408660;27687
MA;2111508;15;0,0087;0,1789016689219666;0,7129566982408660;27687
MA;2111508;14;0,0017;0,1789016689219666;0,7129566982408660;27687
MA;2111508;44;0,0017;0,1789016689219666;0,7129566982408660;27687
MA;2111508;30;0,0006;0,1789016689219666;0,7129566982408660;27687
MA;2111508;80;0,0002;0,1789016689219666;0,7129566982408660;27687
MA;2111508;21;0,0000;0,1789016689219666;0,7129566982408660;27687
MA;2111508;27;0,0000;0,1789016689219666;0,7129566982408660;27687
MA;2111508;16;0,0000;0,1789016689219666;0,7129566982408660;27687
MA;2111904;13;0,7786;0,1670748775367390;0,7452764170748776;8823
MA;2111904;22;0,1944;0,1670748775367390;0,7452764170748776;8823
MA;2111904;12;0,0158;0,1670748775367390;0,7452764170748776;8823
MA;2111904;15;0,0088;0,1670748775367390;0,7452764170748776;8823
MA;2111904;44;0,0009;0,1670748775367390;0,7452764170748776;8823
MA;2111904;21;0,0005;0,1670748775367390;0,7452764170748776;8823
MA;2111904;30;0,0005;0,1670748775367390;0,7452764170748776;8823
MA;2111904;80;0,0003;0,1670748775367390;0,7452764170748776;8823
MA;2111904;16;0,0002;0,1670748775367390;0,7452764170748776;8823
MA;2111904;14;0,0002;0,1670748775367390;0,7452764170748776;8823
MA;2111904;27;0,0000;0,1670748775367390;0,7452764170748776;8823
MA;2100105;13;0,8745;0,0852494577006508;0,8570498915401301;7139
MA;2100105;22;0,1006;0,0852494577006508;0,8570498915401301;7139
MA;2100105;12;0,0184;0,0852494577006508;0,8570498915401301;7139
MA;2100105;15;0,0049;0,0852494577006508;0,8570498915401301;7139
MA;2100105;14;0,0008;0,0852494577006508;0,8570498915401301;7139
MA;2100105;44;0,0004;0,0852494577006508;0,8570498915401301;7139
MA;2100105;21;0,0002;0,0852494577006508;0,8570498915401301;7139
MA;2100105;16;0,0002;0,0852494577006508;0,8570498915401301;7139
MA;2100105;80;0,0000;0,0852494577006508;0,8570498915401301;7139
MA;2100105;27;0,0000;0,0852494577006508;0,8570498915401301;7139
MA;2100105;30;0,0000;0,0852494577006508;0,8570498915401301;7139
MA;2103158;13;0,8001;0,1361710323574730;0,8046995377503852;7702
MA;2103158;22;0,1743;0,1361710323574730;0,8046995377503852;7702
MA;2103158;12;0,0152;0,1361710323574730;0,8046995377503852;7702
MA;2103158;15;0,0072;0,1361710323574730;0,8046995377503852;7702
MA;2103158;14;0,0021;0,1361710323574730;0,8046995377503852;7702
MA;2103158;44;0,0007;0,1361710323574730;0,8046995377503852;7702
MA;2103158;21;0,0002;0,1361710323574730;0,8046995377503852;7702
MA;2103158;16;0,0002;0,1361710323574730;0,8046995377503852;7702
MA;2103158;80;0,0000;0,1361710323574730;0,8046995377503852;7702
MA;2103158;27;0,0000;0,1361710323574730;0,8046995377503852;7702
MA;2103158;30;0,0000;0,1361710323574730;0,8046995377503852;7702
MA;2103109;13;0,7822;0,1689765458422175;0,7281449893390192;9477
MA;2103109;22;0,1756;0,1689765458422175;0,7281449893390192;9477
MA;2103109;15;0,0258;0,1689765458422175;0,7281449893390192;9477
MA;2103109;12;0,0141;0,1689765458422175;0,7281449893390192;9477
MA;2103109;44;0,0017;0,1689765458422175;0,7281449893390192;9477
MA;2103109;30;0,0003;0,1689765458422175;0,7281449893390192;9477
MA;2103109;14;0,0003;0,1689765458422175;0,7281449893390192;9477
MA;2103109;16;0,0000;0,1689765458422175;0,7281449893390192;9477
MA;2103109;80;0,0000;0,1689765458422175;0,7281449893390192;9477
MA;2103109;27;0,0000;0,1689765458422175;0,7281449893390192;9477
MA;2103109;21;0,0000;0,1689765458422175;0,7281449893390192;9477
MA;2105153;13;0,8134;0,1272267845862287;0,8037902716361339;12208
MA;2105153;22;0,1542;0,1272267845862287;0,8037902716361339;12208
MA;2105153;12;0,0238;0,1272267845862287;0,8037902716361339;12208
MA;2105153;15;0,0062;0,1272267845862287;0,8037902716361339;12208
MA;2105153;14;0,0008;0,1272267845862287;0,8037902716361339;12208
MA;2105153;44;0,0007;0,1272267845862287;0,8037902716361339;12208
MA;2105153;30;0,0004;0,1272267845862287;0,8037902716361339;12208
MA;2105153;21;0,0002;0,1272267845862287;0,8037902716361339;12208
MA;2105153;16;0,0001;0,1272267845862287;0,8037902716361339;12208
MA;2105153;80;0,0001;0,1272267845862287;0,8037902716361339;12208
MA;2105153;27;0,0000;0,1272267845862287;0,8037902716361339;12208
MA;2105427;13;0,5271;0,3785507739411464;0,4857118557577819;18470
MA;2105427;22;0,4291;0,3785507739411464;0,4857118557577819;18470
MA;2105427;12;0,0200;0,3785507739411464;0,4857118557577819;18470
MA;2105427;15;0,0183;0,3785507739411464;0,4857118557577819;18470
MA;2105427;14;0,0025;0,3785507739411464;0,4857118557577819;18470
MA;2105427;44;0,0019;0,3785507739411464;0,4857118557577819;18470
MA;2105427;30;0,0008;0,3785507739411464;0,4857118557577819;18470
MA;2105427;80;0,0001;0,3785507739411464;0,4857118557577819;18470
MA;2105427;27;0,0001;0,3785507739411464;0,4857118557577819;18470
MA;2105427;16;0,0000;0,3785507739411464;0,4857118557577819;18470
MA;2105427;21;0,0000;0,3785507739411464;0,4857118557577819;18470
MA;2103901;13;0,8683;0,0870953032375741;0,8218574251405989;10107
MA;2103901;22;0,0973;0,0870953032375741;0,8218574251405989;10107
MA;2103901;12;0,0216;0,0870953032375741;0,8218574251405989;10107
MA;2103901;15;0,0099;0,0870953032375741;0,8218574251405989;10107
MA;2103901;14;0,0018;0,0870953032375741;0,8218574251405989;10107
MA;2103901;44;0,0008;0,0870953032375741;0,8218574251405989;10107
MA;2103901;21;0,0001;0,0870953032375741;0,8218574251405989;10107
MA;2103901;27;0,0001;0,0870953032375741;0,8218574251405989;10107
MA;2103901;80;0,0000;0,0870953032375741;0,8218574251405989;10107
MA;2103901;16;0,0000;0,0870953032375741;0,8218574251405989;10107
MA;2103901;30;0,0000;0,0870953032375741;0,8218574251405989;10107
MA;2106375;13;0,7761;0,1451761667589006;0,7505995203836930;8221
MA;2106375;22;0,1844;0,1451761667589006;0,7505995203836930;8221
MA;2106375;12;0,0268;0,1451761667589006;0,7505995203836930;8221
MA;2106375;15;0,0095;0,1451761667589006;0,7505995203836930;8221
MA;2106375;44;0,0015;0,1451761667589006;0,7505995203836930;8221
MA;2106375;14;0,0012;0,1451761667589006;0,7505995203836930;8221
MA;2106375;30;0,0003;0,1451761667589006;0,7505995203836930;8221
MA;2106375;80;0,0002;0,1451761667589006;0,7505995203836930;8221
MA;2106375;27;0,0000;0,1451761667589006;0,7505995203836930;8221
MA;2106375;16;0,0000;0,1451761667589006;0,7505995203836930;8221
MA;2106375;21;0,0000;0,1451761667589006;0,7505995203836930;8221
MA;2105906;13;0,8215;0,1136053578072678;0,7939972714870396;13089
MA;2105906;22;0,1537;0,1136053578072678;0,7939972714870396;13089
MA;2105906;12;0,0163;0,1136053578072678;0,7939972714870396;13089
MA;2105906;15;0,0072;0,1136053578072678;0,7939972714870396;13089
MA;2105906;44;0,0007;0,1136053578072678;0,7939972714870396;13089
MA;2105906;14;0,0003;0,1136053578072678;0,7939972714870396;13089
MA;2105906;30;0,0002;0,1136053578072678;0,7939972714870396;13089
MA;2105906;16;0,0001;0,1136053578072678;0,7939972714870396;13089
MA;2105906;80;0,0000;0,1136053578072678;0,7939972714870396;13089
MA;2105906;27;0,0000;0,1136053578072678;0,7939972714870396;13089
MA;2105906;21;0,0000;0,1136053578072678;0,7939972714870396;13089
MA;2110237;13;0,7922;0,1466008355488037;0,7649069502468667;8712
MA;2110237;22;0,1802;0,1466008355488037;0,7649069502468667;8712
MA;2110237;12;0,0175;0,1466008355488037;0,7649069502468667;8712
MA;2110237;15;0,0071;0,1466008355488037;0,7649069502468667;8712
MA;2110237;14;0,0012;0,1466008355488037;0,7649069502468667;8712
MA;2110237;44;0,0009;0,1466008355488037;0,7649069502468667;8712
MA;2110237;16;0,0003;0,1466008355488037;0,7649069502468667;8712
MA;2110237;30;0,0003;0,1466008355488037;0,7649069502468667;8712
MA;2110237;27;0,0002;0,1466008355488037;0,7649069502468667;8712
MA;2110237;80;0,0000;0,1466008355488037;0,7649069502468667;8712
MA;2110237;21;0,0000;0,1466008355488037;0,7649069502468667;8712
MA;2106300;13;0,7577;0,1890093642188270;0,6557417447018236;13667
MA;2106300;22;0,1912;0,1890093642188270;0,6557417447018236;13667
MA;2106300;12;0,0284;0,1890093642188270;0,6557417447018236;13667
MA;2106300;15;0,0169;0,1890093642188270;0,6557417447018236;13667
MA;2106300;44;0,0025;0,1890093642188270;0,6557417447018236;13667
MA;2106300;14;0,0024;0,1890093642188270;0,6557417447018236;13667
MA;2106300;30;0,0003;0,1890093642188270;0,6557417447018236;13667
MA;2106300;21;0,0003;0,1890093642188270;0,6557417447018236;13667
MA;2106300;16;0,0002;0,1890093642188270;0,6557417447018236;13667
MA;2106300;80;0,0000;0,1890093642188270;0,6557417447018236;13667
MA;2106300;27;0,0000;0,1890093642188270;0,6557417447018236;13667
MA;2111631;13;0,7770;0,1486905097155731;0,6865671641791045;5579
MA;2111631;22;0,1750;0,1486905097155731;0,6865671641791045;5579
MA;2111631;12;0,0348;0,1486905097155731;0,6865671641791045;5579
MA;2111631;15;0,0087;0,1486905097155731;0,6865671641791045;5579
MA;2111631;44;0,0026;0,1486905097155731;0,6865671641791045;5579
MA;2111631;14;0,0008;0,1486905097155731;0,6865671641791045;5579
MA;2111631;30;0,0005;0,1486905097155731;0,6865671641791045;5579
MA;2111631;16;0,0003;0,1486905097155731;0,6865671641791045;5579
MA;2111631;21;0,0003;0,1486905097155731;0,6865671641791045;5579
MA;2111631;80;0,0000;0,1486905097155731;0,6865671641791045;5579
MA;2111631;27;0,0000;0,1486905097155731;0,6865671641791045;5579
MA;2107308;13;0,7998;0,1271217045864933;0,7724810400866738;3959
MA;2107308;22;0,1663;0,1271217045864933;0,7724810400866738;3959
MA;2107308;12;0,0198;0,1271217045864933;0,7724810400866738;3959
MA;2107308;15;0,0111;0,1271217045864933;0,7724810400866738;3959
MA;2107308;44;0,0013;0,1271217045864933;0,7724810400866738;3959
MA;2107308;30;0,0010;0,1271217045864933;0,7724810400866738;3959
MA;2107308;14;0,0007;0,1271217045864933;0,7724810400866738;3959
MA;2107308;16;0,0000;0,1271217045864933;0,7724810400866738;3959
MA;2107308;80;0,0000;0,1271217045864933;0,7724810400866738;3959
MA;2107308;27;0,0000;0,1271217045864933;0,7724810400866738;3959
MA;2107308;21;0,0000;0,1271217045864933;0,7724810400866738;3959
MA;2111763;13;0,6760;0,2426716141001855;0,6410636982065554;13002
MA;2111763;22;0,2852;0,2426716141001855;0,6410636982065554;13002
MA;2111763;12;0,0201;0,2426716141001855;0,6410636982065554;13002
MA;2111763;15;0,0152;0,2426716141001855;0,6410636982065554;13002
MA;2111763;14;0,0014;0,2426716141001855;0,6410636982065554;13002
MA;2111763;44;0,0014;0,2426716141001855;0,6410636982065554;13002
MA;2111763;30;0,0003;0,2426716141001855;0,6410636982065554;13002
MA;2111763;27;0,0001;0,2426716141001855;0,6410636982065554;13002
MA;2111763;16;0,0001;0,2426716141001855;0,6410636982065554;13002
MA;2111763;21;0,0001;0,2426716141001855;0,6410636982065554;13002
MA;2111763;80;0,0000;0,2426716141001855;0,6410636982065554;13002
MA;2109007;13;0,5989;0,3060053450715297;0,5035371796887282;17576
MA;2109007;22;0,3538;0,3060053450715297;0,5035371796887282;17576
MA;2109007;12;0,0274;0,3060053450715297;0,5035371796887282;17576
MA;2109007;15;0,0164;0,3060053450715297;0,5035371796887282;17576
MA;2109007;14;0,0011;0,3060053450715297;0,5035371796887282;17576
MA;2109007;44;0,0010;0,3060053450715297;0,5035371796887282;17576
MA;2109007;30;0,0007;0,3060053450715297;0,5035371796887282;17576
MA;2109007;21;0,0003;0,3060053450715297;0,5035371796887282;17576
MA;2109007;80;0,0002;0,3060053450715297;0,5035371796887282;17576
MA;2109007;27;0,0001;0,3060053450715297;0,5035371796887282;17576
MA;2109007;16;0,0001;0,3060053450715297;0,5035371796887282;17576
MA;2109205;13;0,8124;0,1157624301042769;0,8089768777391567;10631
MA;2109205;22;0,1493;0,1157624301042769;0,8089768777391567;10631
MA;2109205;15;0,0175;0,1157624301042769;0,8089768777391567;10631
MA;2109205;12;0,0157;0,1157624301042769;0,8089768777391567;10631
MA;2109205;44;0,0031;0,1157624301042769;0,8089768777391567;10631
MA;2109205;30;0,0008;0,1157624301042769;0,8089768777391567;10631
MA;2109205;14;0,0007;0,1157624301042769;0,8089768777391567;10631
MA;2109205;16;0,0005;0,1157624301042769;0,8089768777391567;10631
MA;2109205;80;0,0000;0,1157624301042769;0,8089768777391567;10631
MA;2109205;27;0,0000;0,1157624301042769;0,8089768777391567;10631
MA;2109205;21;0,0000;0,1157624301042769;0,8089768777391567;10631
MA;2111201;13;0,6160;0,3069362899392320;0,5153847142104655;115164
MA;2111201;22;0,3140;0,3069362899392320;0,5153847142104655;115164
MA;2111201;15;0,0352;0,3069362899392320;0,5153847142104655;115164
MA;2111201;12;0,0276;0,3069362899392320;0,5153847142104655;115164
MA;2111201;44;0,0035;0,3069362899392320;0,5153847142104655;115164
MA;2111201;30;0,0016;0,3069362899392320;0,5153847142104655;115164
MA;2111201;14;0,0009;0,3069362899392320;0,5153847142104655;115164
MA;2111201;16;0,0004;0,3069362899392320;0,5153847142104655;115164
MA;2111201;80;0,0003;0,3069362899392320;0,5153847142104655;115164
MA;2111201;27;0,0003;0,3069362899392320;0,5153847142104655;115164
MA;2111201;21;0,0001;0,3069362899392320;0,5153847142104655;115164
MA;2110302;13;0,7089;0,2228327228327228;0,6275946275946276;14946
MA;2110302;22;0,2476;0,2228327228327228;0,6275946275946276;14946
MA;2110302;12;0,0308;0,2228327228327228;0,6275946275946276;14946
MA;2110302;15;0,0095;0,2228327228327228;0,6275946275946276;14946
MA;2110302;14;0,0015;0,2228327228327228;0,6275946275946276;14946
MA;2110302;30;0,0006;0,2228327228327228;0,6275946275946276;14946
MA;2110302;21;0,0006;0,2228327228327228;0,6275946275946276;14946
MA;2110302;44;0,0004;0,2228327228327228;0,6275946275946276;14946
MA;2110302;16;0,0001;0,2228327228327228;0,6275946275946276;14946
MA;2110302;80;0,0000;0,2228327228327228;0,6275946275946276;14946
MA;2110302;27;0,0000;0,2228327228327228;0,6275946275946276;14946
MA;2111607;13;0,6830;0,2749301954527323;0,5855604307937774;16095
MA;2111607;22;0,2827;0,2749301954527323;0,5855604307937774;16095
MA;2111607;12;0,0198;0,2749301954527323;0,5855604307937774;16095
MA;2111607;15;0,0115;0,2749301954527323;0,5855604307937774;16095
MA;2111607;44;0,0013;0,2749301954527323;0,5855604307937774;16095
MA;2111607;14;0,0010;0,2749301954527323;0,5855604307937774;16095
MA;2111607;30;0,0004;0,2749301954527323;0,5855604307937774;16095
MA;2111607;21;0,0002;0,2749301954527323;0,5855604307937774;16095
MA;2111607;27;0,0000;0,2749301954527323;0,5855604307937774;16095
MA;2111607;16;0,0000;0,2749301954527323;0,5855604307937774;16095
MA;2111607;80;0,0000;0,2749301954527323;0,5855604307937774;16095
MA;2104628;13;0,7096;0,2139928241927217;0,6581240389543823;6606
MA;2104628;22;0,2552;0,2139928241927217;0,6581240389543823;6606
MA;2104628;12;0,0181;0,2139928241927217;0,6581240389543823;6606
MA;2104628;15;0,0135;0,2139928241927217;0,6581240389543823;6606
MA;2104628;14;0,0015;0,2139928241927217;0,6581240389543823;6606
MA;2104628;44;0,0007;0,2139928241927217;0,6581240389543823;6606
MA;2104628;16;0,0004;0,2139928241927217;0,6581240389543823;6606
MA;2104628;80;0,0004;0,2139928241927217;0,6581240389543823;6606
MA;2104628;30;0,0002;0,2139928241927217;0,6581240389543823;6606
MA;2104628;21;0,0002;0,2139928241927217;0,6581240389543823;6606
MA;2104628;27;0,0000;0,2139928241927217;0,6581240389543823;6606
MA;2107209;13;0,8068;0,1162827895073576;0,7951055662188100;10103
MA;2107209;22;0,1547;0,1162827895073576;0,7951055662188100;10103
MA;2107209;12;0,0208;0,1162827895073576;0,7951055662188100;10103
MA;2107209;15;0,0140;0,1162827895073576;0,7951055662188100;10103
MA;2107209;44;0,0013;0,1162827895073576;0,7951055662188100;10103
MA;2107209;14;0,0012;0,1162827895073576;0,7951055662188100;10103
MA;2107209;30;0,0008;0,1162827895073576;0,7951055662188100;10103
MA;2107209;21;0,0004;0,1162827895073576;0,7951055662188100;10103
MA;2107209;27;0,0000;0,1162827895073576;0,7951055662188100;10103
MA;2107209;16;0,0000;0,1162827895073576;0,7951055662188100;10103
MA;2107209;80;0,0000;0,1162827895073576;0,7951055662188100;10103
MA;2108405;13;0,8118;0,1019160211985324;0,8021470308465825;12061
MA;2108405;22;0,1596;0,1019160211985324;0,8021470308465825;12061
MA;2108405;12;0,0154;0,1019160211985324;0,8021470308465825;12061
MA;2108405;15;0,0095;0,1019160211985324;0,8021470308465825;12061
MA;2108405;44;0,0017;0,1019160211985324;0,8021470308465825;12061
MA;2108405;14;0,0007;0,1019160211985324;0,8021470308465825;12061
MA;2108405;16;0,0004;0,1019160211985324;0,8021470308465825;12061
MA;2108405;30;0,0004;0,1019160211985324;0,8021470308465825;12061
MA;2108405;21;0,0002;0,1019160211985324;0,8021470308465825;12061
MA;2108405;27;0,0001;0,1019160211985324;0,8021470308465825;12061
MA;2108405;80;0,0001;0,1019160211985324;0,8021470308465825;12061
MA;2112704;13;0,8016;0,1355204061706698;0,7716266354227690;31175
MA;2112704;22;0,1624;0,1355204061706698;0,7716266354227690;31175
MA;2112704;12;0,0193;0,1355204061706698;0,7716266354227690;31175
MA;2112704;15;0,0120;0,1355204061706698;0,7716266354227690;31175
MA;2112704;44;0,0018;0,1355204061706698;0,7716266354227690;31175
MA;2112704;14;0,0017;0,1355204061706698;0,7716266354227690;31175
MA;2112704;30;0,0003;0,1355204061706698;0,7716266354227690;31175
MA;2112704;21;0,0003;0,1355204061706698;0,7716266354227690;31175
MA;2112704;27;0,0002;0,1355204061706698;0,7716266354227690;31175
MA;2112704;16;0,0002;0,1355204061706698;0,7716266354227690;31175
MA;2112704;80;0,0002;0,1355204061706698;0,7716266354227690;31175
MA;2104701;13;0,7855;0,1611703446565832;0,7411356310438879;6405
MA;2104701;22;0,1842;0,1611703446565832;0,7411356310438879;6405
MA;2104701;12;0,0207;0,1611703446565832;0,7411356310438879;6405
MA;2104701;15;0,0075;0,1611703446565832;0,7411356310438879;6405
MA;2104701;44;0,0009;0,1611703446565832;0,7411356310438879;6405
MA;2104701;30;0,0009;0,1611703446565832;0,7411356310438879;6405
MA;2104701;14;0,0004;0,1611703446565832;0,7411356310438879;6405
MA;2104701;16;0,0000;0,1611703446565832;0,7411356310438879;6405
MA;2104701;21;0,0000;0,1611703446565832;0,7411356310438879;6405
MA;2104701;80;0,0000;0,1611703446565832;0,7411356310438879;6405
MA;2104701;27;0,0000;0,1611703446565832;0,7411356310438879;6405
MA;2108256;13;0,8321;0,1151370889535396;0,8170677951159305;18881
MA;2108256;22;0,1378;0,1151370889535396;0,8170677951159305;18881
MA;2108256;12;0,0153;0,1151370889535396;0,8170677951159305;18881
MA;2108256;15;0,0117;0,1151370889535396;0,8170677951159305;18881
MA;2108256;44;0,0016;0,1151370889535396;0,8170677951159305;18881
MA;2108256;14;0,0008;0,1151370889535396;0,8170677951159305;18881
MA;2108256;30;0,0002;0,1151370889535396;0,8170677951159305;18881
MA;2108256;21;0,0002;0,1151370889535396;0,8170677951159305;18881
MA;2108256;80;0,0002;0,1151370889535396;0,8170677951159305;18881
MA;2108256;16;0,0001;0,1151370889535396;0,8170677951159305;18881
MA;2108256;27;0,0000;0,1151370889535396;0,8170677951159305;18881
MA;2102556;13;0,6844;0,2859720342805593;0,5847241016388512;10322
MA;2102556;22;0,2778;0,2859720342805593;0,5847241016388512;10322
MA;2102556;12;0,0210;0,2859720342805593;0,5847241016388512;10322
MA;2102556;15;0,0137;0,2859720342805593;0,5847241016388512;10322
MA;2102556;14;0,0012;0,2859720342805593;0,5847241016388512;10322
MA;2102556;44;0,0010;0,2859720342805593;0,5847241016388512;10322
MA;2102556;30;0,0007;0,2859720342805593;0,5847241016388512;10322
MA;2102556;16;0,0001;0,2859720342805593;0,5847241016388512;10322
MA;2102556;80;0,0000;0,2859720342805593;0,5847241016388512;10322
MA;2102556;27;0,0000;0,2859720342805593;0,5847241016388512;10322
MA;2102556;21;0,0000;0,2859720342805593;0,5847241016388512;10322
MA;2101970;13;0,7188;0,1826947475260086;0,7087033747779752;6501
MA;2101970;22;0,2445;0,1826947475260086;0,7087033747779752;6501
MA;2101970;12;0,0207;0,1826947475260086;0,7087033747779752;6501
MA;2101970;15;0,0132;0,1826947475260086;0,7087033747779752;6501
MA;2101970;44;0,0013;0,1826947475260086;0,7087033747779752;6501
MA;2101970;14;0,0009;0,1826947475260086;0,7087033747779752;6501
MA;2101970;30;0,0004;0,1826947475260086;0,7087033747779752;6501
MA;2101970;21;0,0002;0,1826947475260086;0,7087033747779752;6501
MA;2101970;27;0,0000;0,1826947475260086;0,7087033747779752;6501
MA;2101970;16;0,0000;0,1826947475260086;0,7087033747779752;6501
MA;2101970;80;0,0000;0,1826947475260086;0,7087033747779752;6501
MA;2109056;13;0,7155;0,2216909914443885;0,6585304479114242;7114
MA;2109056;22;0,2365;0,2216909914443885;0,6585304479114242;7114
MA;2109056;12;0,0241;0,2216909914443885;0,6585304479114242;7114
MA;2109056;15;0,0210;0,2216909914443885;0,6585304479114242;7114
MA;2109056;44;0,0021;0,2216909914443885;0,6585304479114242;7114
MA;2109056;14;0,0008;0,2216909914443885;0,6585304479114242;7114
MA;2109056;16;0,0000;0,2216909914443885;0,6585304479114242;7114
MA;2109056;80;0,0000;0,2216909914443885;0,6585304479114242;7114
MA;2109056;21;0,0000;0,2216909914443885;0,6585304479114242;7114
MA;2109056;27;0,0000;0,2216909914443885;0,6585304479114242;7114
MA;2109056;30;0,0000;0,2216909914443885;0,6585304479114242;7114
MA;2108454;13;0,8094;0,1173359627106490;0,8027070634636070;15900
MA;2108454;22;0,1614;0,1173359627106490;0,8027070634636070;15900
MA;2108454;12;0,0216;0,1173359627106490;0,8027070634636070;15900
MA;2108454;15;0,0049;0,1173359627106490;0,8027070634636070;15900
MA;2108454;44;0,0012;0,1173359627106490;0,8027070634636070;15900
MA;2108454;14;0,0012;0,1173359627106490;0,8027070634636070;15900
MA;2108454;21;0,0002;0,1173359627106490;0,8027070634636070;15900
MA;2108454;27;0,0000;0,1173359627106490;0,8027070634636070;15900
MA;2108454;30;0,0000;0,1173359627106490;0,8027070634636070;15900
MA;2108454;16;0,0000;0,1173359627106490;0,8027070634636070;15900
MA;2108454;80;0,0000;0,1173359627106490;0,8027070634636070;15900
MA;2100154;13;0,8177;0,1235908141962422;0,7581071677105080;12201
MA;2100154;22;0,1463;0,1235908141962422;0,7581071677105080;12201
MA;2100154;12;0,0228;0,1235908141962422;0,7581071677105080;12201
MA;2100154;15;0,0108;0,1235908141962422;0,7581071677105080;12201
MA;2100154;44;0,0014;0,1235908141962422;0,7581071677105080;12201
MA;2100154;14;0,0006;0,1235908141962422;0,7581071677105080;12201
MA;2100154;16;0,0003;0,1235908141962422;0,7581071677105080;12201
MA;2100154;80;0,0003;0,1235908141962422;0,7581071677105080;12201
MA;2100154;21;0,0000;0,1235908141962422;0,7581071677105080;12201
MA;2100154;27;0,0000;0,1235908141962422;0,7581071677105080;12201
MA;2100154;30;0,0000;0,1235908141962422;0,7581071677105080;12201
MA;2101707;13;0,7854;0,1450810056751530;0,7497225833042707;45854
MA;2101707;22;0,1748;0,1450810056751530;0,7497225833042707;45854
MA;2101707;15;0,0187;0,1450810056751530;0,7497225833042707;45854
MA;2101707;12;0,0174;0,1450810056751530;0,7497225833042707;45854
MA;2101707;44;0,0021;0,1450810056751530;0,7497225833042707;45854
MA;2101707;14;0,0006;0,1450810056751530;0,7497225833042707;45854
MA;2101707;30;0,0005;0,1450810056751530;0,7497225833042707;45854
MA;2101707;21;0,0002;0,1450810056751530;0,7497225833042707;45854
MA;2101707;27;0,0001;0,1450810056751530;0,7497225833042707;45854
MA;2101707;80;0,0001;0,1450810056751530;0,7497225833042707;45854
MA;2101707;16;0,0001;0,1450810056751530;0,7497225833042707;45854
MA;2109551;13;0,6538;0,2874485150661175;0,5642748753522653;6775
MA;2109551;22;0,3037;0,2874485150661175;0,5642748753522653;6775
MA;2109551;12;0,0235;0,2874485150661175;0,5642748753522653;6775
MA;2109551;15;0,0162;0,2874485150661175;0,5642748753522653;6775
MA;2109551;14;0,0010;0,2874485150661175;0,5642748753522653;6775
MA;2109551;44;0,0010;0,2874485150661175;0,5642748753522653;6775
MA;2109551;30;0,0004;0,2874485150661175;0,5642748753522653;6775
MA;2109551;16;0,0002;0,2874485150661175;0,5642748753522653;6775
MA;2109551;80;0,0002;0,2874485150661175;0,5642748753522653;6775
MA;2109551;27;0,0000;0,2874485150661175;0,5642748753522653;6775
MA;2109551;21;0,0000;0,2874485150661175;0,5642748753522653;6775
MA;2111250;13;0,8398;0,1034564393939394;0,8250473484848485;6275
MA;2111250;22;0,1333;0,1034564393939394;0,8250473484848485;6275
MA;2111250;12;0,0178;0,1034564393939394;0,8250473484848485;6275
MA;2111250;15;0,0072;0,1034564393939394;0,8250473484848485;6275
MA;2111250;44;0,0010;0,1034564393939394;0,8250473484848485;6275
MA;2111250;14;0,0008;0,1034564393939394;0,8250473484848485;6275
MA;2111250;16;0,0000;0,1034564393939394;0,8250473484848485;6275
MA;2111250;80;0,0000;0,1034564393939394;0,8250473484848485;6275
MA;2111250;21;0,0000;0,1034564393939394;0,8250473484848485;6275
MA;2111250;27;0,0000;0,1034564393939394;0,8250473484848485;6275
MA;2111250;30;0,0000;0,1034564393939394;0,8250473484848485;6275
MA;2106755;13;0,7344;0,2078595469844446;0,6871645592649868;17018
MA;2106755;22;0,2241;0,2078595469844446;0,6871645592649868;17018
MA;2106755;12;0,0283;0,2078595469844446;0,6871645592649868;17018
MA;2106755;15;0,0101;0,2078595469844446;0,6871645592649868;17018
MA;2106755;14;0,0012;0,2078595469844446;0,6871645592649868;17018
MA;2106755;44;0,0010;0,2078595469844446;0,6871645592649868;17018
MA;2106755;21;0,0003;0,2078595469844446;0,6871645592649868;17018
MA;2106755;27;0,0002;0,2078595469844446;0,6871645592649868;17018
MA;2106755;30;0,0002;0,2078595469844446;0,6871645592649868;17018
MA;2106755;16;0,0002;0,2078595469844446;0,6871645592649868;17018
MA;2106755;80;0,0000;0,2078595469844446;0,6871645592649868;17018
MA;2105948;13;0,7565;0,1854582007036354;0,7195510135701122;8509
MA;2105948;22;0,2142;0,1854582007036354;0,7195510135701122;8509
MA;2105948;12;0,0203;0,1854582007036354;0,7195510135701122;8509
MA;2105948;15;0,0069;0,1854582007036354;0,7195510135701122;8509
MA;2105948;14;0,0011;0,1854582007036354;0,7195510135701122;8509
